habitacion,bano,estaciona,propiedad,precio
3,1,2,513,1045000
3,2,3,604,1121000
3,1,1,210,715000
4,3,2,466,1200000
3,2,2,472,917500
4,1,1,494,770000
3,2,2,319,800000
4,1,2,521,1075000
3,2,1,511,1015000
3,2,2,242,880000
3,2,2,670,1020000
3,1,3,624,1000000
3,0,0,533,1010000
4,1,2,556,1110000
2,1,1,405,800000
3,1,1,674,910000
3,1,1,690,1215000
2,1,2,465,2300000
2,1,0,258,1108000
3,1,2,620,801000
3,1,2,486,1010000
3,1,2,581,690000
2,1,1,319,630000
3,2,4,637,1100000
3,1,2,575,1055000
2,1,2,196,560000
1,1,1,896,385000
4,1,2,659,741000
3,1,1,547,725000
3,1,2,320,615000
2,1,1,0,406000
3,1,2,649,1010000
2,1,2,705,852000
3,1,1,490,595000
3,1,2,874,665000
3,1,1,267,631000
4,2,2,696,905000
5,2,2,676,845000
3,2,2,213,815000
4,3,3,697,770000
2,1,1,537,935000
3,1,2,435,610000
0,1,2,606,678500
2,1,1,419,861500
3,1,1,551,801000
4,1,2,928,1150000
3,2,2,567,760000
2,1,1,143,490000
3,1,2,371,605000
2,2,2,254,652000
2,1,1,202,615000
1,1,1,108,407000
4,1,3,635,930000
3,2,2,257,741000
2,1,1,101,375000
4,2,5,768,1005000
4,1,4,605,800000
2,1,1,166,395000
2,2,1,715,1025000
2,1,1,110,505000
2,1,0,150,950000
2,1,0,166,1110000
2,1,1,113,950000
2,1,1,826,1226000
1,1,1,2044,500000
3,1,0,176,1214000
1,1,1,3512,370000
3,1,1,0,790000
3,2,0,848,1400000
2,1,1,0,500000
2,2,1,0,1090000
3,1,0,240,1785000
2,1,1,7455,560000
2,2,1,760,690000
2,1,0,134,1050000
3,2,1,181,2060000
2,1,0,111,860000
3,1,2,0,1052000
3,2,7,230,3000000
3,1,1,154,1330000
2,2,1,3512,630000
2,1,0,178,1210000
1,1,0,126,911000
3,1,1,318,1590000
4,2,2,607,1380000
4,1,2,672,1150000
4,2,2,613,1160000
2,1,1,190,615000
3,2,2,581,940000
2,1,0,269,665000
3,1,0,220,950000
2,1,2,249,1085000
3,1,1,205,847000
2,1,1,116,785000
3,2,1,197,2240000
3,2,1,230,2050000
1,1,1,0,460000
2,1,0,438,650000
2,1,1,327,1100000
3,1,1,204,1820000
3,2,2,202,1780000
2,1,0,102,1024000
3,2,2,0,680000
2,1,1,91,1150000
3,2,2,0,710000
3,2,2,15,1320000
1,1,1,0,537000
2,2,2,0,800000
1,1,0,0,410000
2,1,1,0,499000
2,1,0,161,1214000
2,1,0,5467,485000
3,1,1,0,920000
2,1,1,0,615000
2,1,1,595,642000
3,3,1,296,3475000
2,2,0,208,1710000
2,1,1,284,851000
3,2,2,201,2030000
2,1,0,219,1405000
2,2,2,17200,850000
2,1,1,0,792500
1,1,0,775,390500
3,2,2,3197,2050000
2,1,2,0,595000
1,1,1,678,346000
1,1,1,2422,520000
1,1,1,1036,320000
2,2,1,2920,610500
1,1,1,1236,350000
2,1,0,135,1120000
2,1,1,455,1077000
2,1,1,165,1301000
2,1,2,194,1440000
2,1,0,0,680000
3,1,0,246,1361000
3,1,0,0,1000000
2,1,1,18,902000
3,1,1,460,1190000
2,1,0,190,920000
2,1,1,0,482000
4,2,1,297,2260000
4,1,1,543,810000
3,2,2,371,1021000
3,3,1,555,925000
5,2,2,533,910000
3,1,2,531,900000
3,2,3,653,995000
5,2,2,702,1150000
3,2,2,572,940000
4,2,0,567,726000
3,1,1,725,950000
4,1,5,650,760000
4,1,6,654,990000
3,1,1,555,651500
4,1,4,615,970000
3,1,2,557,841000
3,1,0,483,710000
3,1,1,462,840000
3,2,2,660,660000
3,1,1,485,692000
3,1,2,608,830000
3,1,2,465,600000
3,1,2,551,718000
4,1,2,665,775000
3,1,1,546,490000
3,1,1,534,716000
3,2,2,519,511000
4,2,2,332,515000
3,1,1,573,530000
4,2,2,572,685000
3,1,2,701,700000
3,3,2,134,521000
3,1,1,757,571000
3,1,4,990,710000
2,1,2,119,682000
2,1,2,180,825000
3,2,2,347,1525000
2,1,0,269,1260000
4,2,2,764,2360000
2,2,1,323,1250000
4,1,4,605,1490000
4,1,2,600,1600000
3,2,2,368,1652000
4,3,2,773,2370000
3,2,3,281,940000
3,1,1,907,1503500
3,2,2,306,950000
3,1,2,743,1370000
4,2,2,805,1181000
3,1,2,745,1385000
3,1,3,655,1180000
4,2,2,650,1302000
5,4,2,501,1775000
3,1,3,712,1750000
3,2,4,584,1345000
3,1,1,408,1080000
3,1,2,463,1195000
2,1,1,0,716000
3,2,2,194,865000
2,1,1,0,462000
3,2,1,359,1100000
4,2,2,464,1635000
3,2,1,0,998000
2,1,1,0,600000
3,2,2,349,1346000
3,1,1,381,1130000
3,1,2,517,1275000
3,1,1,447,1200000
2,1,1,502,915000
1,1,1,948,300000
3,1,2,242,880000
2,2,2,158,960000
2,1,0,317,1260000
3,1,1,330,1100000
3,1,1,667,810000
4,2,4,863,1140000
4,2,2,619,1003000
4,2,3,780,1155000
3,1,4,555,880000
5,1,2,545,826000
4,2,2,729,952000
3,1,2,245,677500
4,1,2,696,761000
3,1,2,312,715000
4,2,2,585,932500
3,1,2,775,895000
4,2,2,523,1435000
2,1,1,0,470000
2,1,1,2701,502000
2,1,0,183,580000
1,1,1,60,375000
2,1,1,452,650000
3,1,2,203,815000
4,1,2,528,970000
4,2,4,525,1325000
3,1,3,334,890000
3,1,0,218,900000
2,1,1,1059,266000
3,1,0,370,830000
2,1,2,401,888000
3,1,1,330,1040000
2,1,1,117,490000
3,1,2,325,935000
3,1,0,318,975000
1,1,1,0,185000
4,2,2,450,2165000
3,2,2,292,1245000
4,3,2,324,2075000
2,1,1,0,543000
3,1,0,308,1150000
3,1,0,273,1290000
2,1,2,447,1000000
5,3,2,531,2040000
4,2,4,551,1412000
2,1,1,0,465000
2,1,1,160,855000
2,1,2,0,550000
2,1,1,0,490000
4,3,2,183,1200000
3,2,2,184,1330000
4,3,2,450,1500000
4,2,2,260,1630000
3,1,0,212,935000
3,1,2,340,990000
2,1,0,94,950000
2,1,2,451,1196000
2,1,1,79,470000
3,1,1,248,1131500
4,2,0,607,2035000
3,1,0,198,935000
3,1,2,449,892000
4,1,5,445,985500
2,2,2,0,650000
3,2,2,257,1070000
2,1,1,0,397000
2,1,3,469,1035000
3,2,2,389,1370000
2,1,2,304,650000
2,1,0,211,820000
3,2,1,390,750000
2,1,1,0,497600
3,2,0,354,970000
2,1,3,531,1256000
3,2,0,152,1120000
3,3,2,305,1425000
3,1,2,189,872500
4,1,1,328,1455000
1,1,1,0,331000
3,2,2,287,950000
3,1,0,198,1000000
2,2,1,0,870000
2,1,0,129,1050000
2,1,1,249,1242000
3,2,0,92,1165000
3,1,1,594,872500
3,2,2,305,720000
3,1,1,841,985000
3,1,1,488,510000
2,1,1,128,480000
4,2,5,689,800000
2,1,1,192,420000
3,1,2,697,700000
3,2,2,250,580000
1,1,1,1175,200000
3,1,3,547,621000
3,1,1,181,600000
3,1,2,577,840000
5,3,4,725,1480000
2,1,2,190,600000
2,1,2,178,597500
3,1,2,700,1165000
3,1,2,725,1295000
2,1,1,627,1450000
2,1,2,257,925000
4,3,2,480,2220000
3,2,2,869,1912500
4,2,2,705,2085000
3,2,1,548,1380000
2,2,2,288,825000
3,1,1,534,1670000
3,3,1,329,1680000
2,1,2,780,1005000
3,2,2,214,1520000
2,2,1,0,960000
2,2,1,0,995000
1,1,1,0,490000
2,1,1,4076,500000
4,2,2,707,1750000
5,3,2,1001,2710000
1,1,1,0,503000
2,1,1,944,810000
4,2,2,326,4275000
1,1,1,1851,385000
3,2,2,114,850000
2,1,1,0,740000
3,2,2,439,1940000
2,1,1,0,595000
2,1,1,0,632500
2,1,1,1912,687000
2,2,2,626,1260000
2,1,1,845,695000
3,1,1,0,950000
1,1,0,0,360000
3,2,2,270,1875000
2,1,0,0,642000
3,2,1,362,1520000
5,2,1,399,2275000
2,2,2,0,800000
2,1,1,0,500000
1,1,1,0,490000
4,2,2,521,1291000
2,2,1,175,810000
2,1,1,82,415500
2,2,1,81,1100000
2,1,2,6261,1350000
2,1,1,2122,600000
2,1,0,131,1350000
3,2,1,0,2725000
2,1,1,87,1050000
3,2,2,718,1326000
2,1,0,63,1200000
2,1,1,0,681500
3,2,1,277,680000
3,2,2,585,741000
4,2,2,702,990000
4,2,3,737,970000
3,1,2,630,485000
4,1,2,604,618000
3,1,2,431,616000
3,2,2,650,773000
1,1,1,2581,355000
1,1,1,0,425000
2,2,1,2592,535000
2,1,1,0,500000
2,1,1,0,525000
2,1,0,155,1110000
3,1,1,98,917500
2,2,1,2135,730000
2,1,0,113,811000
3,2,1,180,1190000
2,1,0,184,903000
3,1,1,0,902500
4,2,1,309,1817000
2,1,1,0,528000
2,1,0,159,1000000
1,1,1,2592,380000
4,2,1,309,1817000
3,1,0,112,1420000
2,1,1,107,1335000
2,1,0,132,1300000
4,3,2,160,2860000
3,1,0,143,1630000
3,2,1,148,2250000
2,1,1,593,1035000
3,1,2,688,1321000
2,1,1,179,742500
3,1,2,601,860000
3,2,1,230,2161000
3,1,1,198,1485000
2,1,0,89,940000
3,1,1,590,770000
3,1,2,621,985100
4,2,4,590,1410000
3,1,2,393,815000
3,1,4,658,1042500
3,2,2,148,815000
2,1,1,0,321000
3,1,0,669,995000
3,1,3,715,1290000
2,1,1,0,300000
2,1,1,0,505000
2,1,1,0,595000
2,1,1,0,580000
2,1,1,0,580000
3,1,3,738,1320000
1,1,1,89,380000
3,1,0,305,1100000
3,1,1,221,660000
2,1,1,1087,867000
1,1,1,0,552000
2,1,1,1816,655000
3,1,1,1678,840000
2,2,2,586,1010000
2,1,0,0,650000
3,2,1,224,2400000
4,2,2,815,3600000
2,1,1,0,750000
1,1,1,0,247500
3,2,1,3,1320000
3,1,2,4657,922500
2,1,1,0,760000
2,1,1,2023,546000
3,2,2,146,670000
3,2,5,442,1070000
3,1,1,860,1575000
4,2,3,560,1520000
3,2,2,146,720000
3,2,3,526,1045000
2,1,1,0,585000
2,1,1,0,690000
2,1,1,774,854000
1,1,1,160,900000
1,1,0,0,350000
3,1,1,594,721500
5,2,2,627,1060000
3,2,2,552,984000
2,1,1,0,450000
2,1,0,601,490000
1,1,0,0,440000
3,1,1,34,1406000
3,1,2,147,1305000
3,1,1,260,488000
3,1,1,160,1750000
2,2,1,0,1013000
3,2,1,650,1171000
2,1,0,147,1053000
1,1,1,0,295000
3,1,2,534,445000
2,1,1,0,360000
3,1,2,219,640000
3,1,2,717,961000
2,1,0,171,1535000
3,1,0,423,570000
4,2,2,803,2345000
3,1,2,672,900000
5,3,3,761,5200000
3,1,2,770,1225000
3,1,1,204,622000
3,1,4,603,825000
4,3,5,380,1475000
5,1,2,860,2160000
3,3,2,200,1050000
3,2,2,226,1275000
3,2,1,187,640000
3,1,2,263,500000
4,2,3,554,1221000
4,2,3,728,1823000
6,3,4,836,2000000
3,1,1,776,1365000
3,1,1,401,1045000
5,2,2,611,1220000
4,2,2,687,627500
3,2,2,968,642000
3,1,2,509,840000
3,2,2,645,2650000
1,1,1,1993,380000
5,3,2,835,3250000
4,3,2,345,1731000
3,2,3,248,465000
3,1,0,576,518500
2,1,1,0,692000
2,1,0,315,1305000
3,1,1,322,1100000
2,1,1,0,573000
3,1,2,631,1060000
3,1,2,669,805000
3,1,1,583,682000
3,2,2,472,535000
4,1,1,536,1088000
3,1,1,563,1180000
3,2,2,397,630000
2,1,1,131,677000
2,1,1,0,670000
3,2,2,227,1320000
2,2,1,8140,816000
1,1,1,0,350000
2,2,1,0,620000
3,2,2,151,1760000
3,2,2,301,545000
2,2,1,225,1091500
5,2,2,570,1140000
3,3,2,160,950000
2,1,1,0,425000
3,1,2,610,1116000
3,2,2,538,1030000
2,1,1,350,900000
4,2,2,463,922000
3,1,2,512,1077000
3,2,2,296,805000
4,2,2,756,665000
3,1,4,651,515500
3,2,3,618,660000
5,2,1,581,572000
4,2,2,880,932000
2,1,1,312,570000
4,2,2,244,875000
2,1,0,156,348000
3,1,1,610,627000
3,1,2,751,760000
2,1,0,610,621000
2,1,1,197,612000
3,2,2,0,840000
6,3,3,1056,1856000
7,2,4,5022,2705000
3,2,2,400,530500
3,1,0,841,975000
3,2,0,848,805000
4,3,2,508,940000
2,1,2,351,437000
5,3,2,708,660000
3,2,2,441,1325000
1,1,1,0,310000
3,1,2,177,864000
1,1,1,0,291000
3,1,1,236,750000
5,3,2,607,2200000
3,2,0,478,1550000
3,1,2,603,720000
2,1,1,184,1350000
3,2,1,138,1852000
2,1,0,139,1100000
1,1,0,30,170000
4,1,2,866,1372000
3,2,2,353,850500
3,2,1,368,640000
3,2,1,691,611000
3,1,2,786,755000
4,2,2,978,521000
3,1,2,544,625000
4,2,3,737,1910000
2,1,1,0,500000
2,1,1,0,523000
3,1,1,194,525000
3,1,2,650,847000
6,3,2,562,990000
2,2,1,208,695000
2,1,2,304,500000
3,2,2,649,662500
3,2,2,9838,1210000
3,1,2,1469,1140000
1,1,1,910,395000
3,1,1,1079,1000000
2,1,1,2338,450000
4,1,3,636,2900000
2,1,1,1540,450000
3,2,4,724,650000
3,2,1,458,790000
2,1,1,588,780000
3,1,0,593,726500
3,1,1,577,710000
2,1,1,105,645000
5,2,2,615,650500
3,2,2,321,750000
4,1,1,692,650000
2,1,1,165,390000
3,2,2,766,810000
3,2,2,749,735000
2,2,2,62,520000
4,2,1,729,640000
3,2,2,0,967000
2,1,0,133,850000
1,1,0,142,500000
2,1,1,0,535000
2,1,2,901,758000
2,1,1,1011,862000
4,2,2,576,965000
4,1,2,680,761000
3,1,2,570,520000
3,1,1,532,530000
3,1,0,281,1020000
1,1,1,0,210000
4,2,4,544,750000
3,1,4,536,635000
2,1,1,143,410000
5,2,2,750,675000
5,2,2,725,880000
1,1,1,3826,280000
2,1,1,126,520000
3,2,2,262,895000
3,1,2,627,2110000
3,2,1,563,1050000
4,2,1,547,320000
3,1,2,900,480000
4,2,2,512,670000
4,2,2,482,520500
2,1,1,241,460000
3,1,1,560,610000
3,1,2,608,950000
3,2,1,263,970000
5,2,4,819,2200000
4,2,5,728,2320000
3,2,3,382,655000
3,1,1,1285,960000
4,2,2,431,1810000
2,1,1,269,1020000
2,1,1,450,1250000
3,2,6,650,1175000
4,3,3,638,800000
4,2,2,893,1225000
3,2,2,402,1205000
4,2,3,741,1720000
5,3,3,728,1600000
3,1,1,446,944000
3,1,2,807,1385000
3,1,2,1028,2000000
3,1,4,1042,650000
3,2,2,731,655000
2,1,2,120,710000
3,1,3,758,1330000
2,1,0,4563,550000
2,1,0,91,962000
2,1,0,0,936000
4,2,2,313,1900000
3,1,0,507,1605000
3,1,1,366,1415000
2,1,1,0,390000
4,2,3,596,1100000
3,1,0,738,926000
2,1,1,182,610000
5,3,6,774,1525000
6,4,3,1063,1900000
1,1,1,1006,454000
2,1,1,0,562000
3,2,2,298,1000000
3,2,2,445,820000
3,1,2,654,870000
3,1,2,287,800000
5,3,3,681,1501000
3,1,2,956,1663000
4,2,3,555,780000
5,2,2,571,660000
3,2,2,0,1631000
3,3,2,121,1665000
4,3,2,210,2450000
1,1,0,0,399000
2,1,1,0,1240000
3,1,4,614,840000
2,1,1,198,560000
4,1,2,836,900000
4,2,3,700,902000
3,2,5,537,825000
2,2,1,138,668500
2,1,1,149,1165000
2,2,2,180,890500
2,2,1,163,1442000
2,1,2,217,560000
2,1,0,609,340000
5,2,2,733,870000
2,1,1,0,643500
3,2,2,264,572000
2,1,1,104,750000
2,1,1,152,850000
4,2,2,631,640000
4,2,2,505,600000
3,1,1,216,386000
2,2,2,0,857000
2,1,0,140,1160000
3,2,1,0,1235000
3,1,2,623,752500
3,1,2,614,565000
3,1,2,563,610000
1,1,1,0,350000
2,1,1,0,525000
1,1,0,980,517500
2,1,1,881,365000
2,1,1,0,460000
2,1,1,184,646000
4,2,2,613,580000
3,1,2,466,420000
3,3,1,852,650000
3,2,1,177,525000
3,1,2,690,780000
4,2,2,690,765000
3,1,9,841,2100000
3,2,1,385,1385000
3,1,1,346,451500
3,2,2,407,526000
4,2,2,724,605500
3,2,2,189,427500
5,4,2,968,1705000
3,1,2,1007,551200
3,2,2,213,542000
4,3,2,530,2070000
6,2,2,581,2800000
2,1,1,206,385000
3,1,1,268,500000
4,1,6,763,821000
3,2,2,260,917000
4,2,2,592,1115000
3,2,2,331,905000
2,2,2,74,450000
3,2,2,550,1015000
3,2,2,658,510000
4,2,2,702,645000
3,1,2,637,427000
3,1,2,422,845000
2,1,1,369,876000
3,2,1,308,578000
4,2,2,443,510000
2,1,1,197,390000
4,2,2,415,525000
3,1,2,743,480000
4,2,2,438,1000000
3,3,6,668,1240000
3,1,2,446,1115000
2,1,1,0,507000
3,1,2,589,845000
3,1,1,773,1250000
0,3,2,534,1026000
3,2,1,307,850000
2,1,1,254,2905000
2,1,1,164,1380000
3,2,1,165,2500000
3,1,2,225,2120000
2,1,2,178,2015000
3,1,3,716,787000
4,2,3,580,2220000
2,1,1,132,540000
3,1,1,402,585000
2,1,1,0,700500
3,1,0,256,2385000
3,3,1,382,1500000
4,3,2,510,1655000
4,2,2,682,1800000
2,2,2,627,1880000
4,2,2,604,2405000
3,1,1,723,1000000
5,2,1,570,945000
1,1,1,880,290000
3,2,2,400,1810000
4,3,2,598,1593000
5,3,2,616,3100000
5,2,2,992,930000
3,2,1,509,700000
4,3,2,304,860000
2,1,4,633,1470000
6,3,4,730,1660000
4,2,2,604,1600000
4,2,2,293,1200000
3,2,2,644,1185000
4,1,2,722,1460000
3,2,2,244,935000
4,2,2,426,1620000
4,2,2,604,1580000
3,1,2,617,1315000
2,1,2,206,767000
5,3,2,947,2520000
4,3,4,696,1695000
4,2,1,296,990000
3,2,2,407,836000
4,2,2,820,780000
4,1,3,730,783000
5,3,0,2735,2020000
3,2,3,723,706500
2,1,1,318,637000
3,2,1,249,1336000
2,2,2,0,1400000
3,1,3,284,1175000
3,2,1,385,1935000
3,1,2,632,1950000
4,2,1,512,2250000
3,1,1,164,897000
5,3,2,645,2000000
3,2,1,322,1590000
3,2,0,251,1435000
2,1,1,234,1315000
2,1,1,134,730000
2,1,1,61,700000
3,2,3,372,1900000
2,1,1,240,920000
2,2,1,77,765000
4,1,2,678,1400000
2,1,0,0,740000
2,1,1,0,570000
2,1,2,173,1105000
3,1,1,473,1200000
4,1,0,465,1325000
3,1,1,603,1160000
3,1,3,902,1320000
3,1,1,546,780000
4,3,2,94,845000
2,1,1,251,700000
4,2,2,599,1032000
4,2,2,638,821000
4,2,2,984,3050000
3,2,2,350,1171000
3,2,3,779,2050000
2,1,1,116,850000
2,1,0,152,1501000
3,2,2,602,1570000
3,2,2,750,1275000
3,2,2,430,1435000
4,2,2,608,1455000
2,1,2,158,620000
3,1,3,406,600000
4,1,3,1000,965000
2,1,1,199,529000
3,1,2,538,881000
4,2,2,633,845000
2,2,1,0,650000
2,0,0,0,350000
1,1,1,0,350000
2,1,1,0,665000
3,1,1,588,1080000
2,1,1,218,674000
2,1,1,506,525000
3,2,2,534,840000
2,1,2,359,745000
3,1,4,605,1240000
2,1,2,0,850000
3,1,2,725,1300000
2,2,1,533,700000
3,2,1,229,880000
4,2,2,604,1525000
3,1,1,64,690000
2,1,3,398,960000
3,2,2,737,1600000
3,1,1,480,1157000
2,1,1,208,867000
3,1,2,479,690000
4,2,2,300,850000
2,1,1,303,700000
2,2,2,3701,561000
3,2,1,108,1025000
4,2,3,854,725000
4,2,2,480,667000
3,2,1,979,877500
3,1,2,624,678000
3,1,1,530,595000
2,1,1,141,305000
3,2,2,533,816000
4,4,2,1072,2600000
3,1,2,645,1285000
3,1,2,647,1360000
5,2,2,757,1600000
5,2,2,768,1370000
4,4,2,651,1760000
4,2,2,785,1662000
3,1,1,700,545000
2,1,1,112,750000
2,1,1,0,716000
2,1,1,1764,975000
4,1,2,1005,975000
3,1,1,960,842000
2,1,1,1210,480000
2,1,1,0,696750
1,1,1,1192,420000
2,1,1,887,695500
3,1,4,699,540000
3,1,2,606,620000
3,2,3,558,598000
4,2,2,469,650000
2,1,1,195,762000
3,2,2,203,1025000
4,2,1,267,1360000
3,1,1,324,900000
3,2,1,276,1320000
3,2,1,138,786000
5,3,2,590,2210000
3,1,2,440,1200000
3,2,2,400,700000
3,1,2,603,712000
3,1,2,621,775000
4,1,1,687,821000
3,1,2,736,663500
3,1,2,1008,805000
4,2,0,202,1290000
4,2,2,616,2268000
2,1,1,0,270000
3,1,2,4096,605000
3,2,1,258,764000
3,1,2,593,700000
3,1,0,624,452000
3,1,2,554,1890000
4,1,2,655,1750000
2,1,1,258,1100000
4,2,3,659,750000
3,1,2,649,695000
3,2,1,610,817000
3,1,3,570,760000
3,2,1,650,680000
5,3,5,1750,1170000
5,4,5,602,830000
3,1,2,608,731000
3,1,2,676,827000
3,2,2,0,627000
3,1,2,795,680000
3,1,1,1396,690000
2,1,1,2267,1022000
5,2,5,820,5510000
4,2,2,371,3335000
1,1,1,0,560000
3,2,2,0,970000
2,2,2,460,1790000
2,1,1,0,805000
3,2,1,282,1875000
4,2,2,528,2320000
3,2,2,265,1465000
3,2,2,173,701000
3,1,2,797,850000
3,1,1,592,885000
3,1,1,635,1190000
3,2,1,453,485000
3,2,2,530,530000
3,1,2,565,515000
4,2,0,4606,1305000
3,2,1,557,555500
4,1,2,587,1350000
3,2,1,0,910000
3,2,2,334,1300000
3,2,1,805,2525000
2,1,1,0,535000
3,1,4,677,580000
3,1,2,647,670000
3,2,1,68,855000
2,1,0,165,990000
2,1,1,1037,630000
2,1,1,0,942000
2,1,2,239,912500
1,1,1,0,515000
2,1,1,710,672000
4,2,3,794,2162000
3,2,4,753,2260000
4,2,1,624,745000
4,1,2,467,800001
3,1,1,335,1180000
3,1,2,589,521000
2,1,2,195,910000
3,4,2,950,4900000
2,1,1,0,592000
1,1,1,1112,455000
3,2,2,531,2265000
3,2,2,580,1780000
2,2,2,37000,585000
4,2,2,238,1085000
4,2,2,568,1680000
4,2,2,643,400000
4,2,1,766,355000
5,2,2,666,355000
3,3,2,93,815000
2,1,1,0,800000
3,1,2,530,885000
3,1,0,207,2010000
6,4,2,472,5600000
3,2,1,321,1850000
3,2,1,991,663500
3,2,1,808,732000
4,2,3,649,720000
3,1,2,526,556500
3,1,2,280,569000
3,2,2,596,1850000
2,1,0,233,1090000
2,1,0,251,760000
3,2,2,347,1090500
5,2,2,1254,872000
3,2,2,947,730000
1,1,1,0,519000
4,2,2,312,1170000
2,1,1,198,720000
2,1,1,173,572000
3,1,2,911,1640000
3,2,2,297,1011000
5,2,2,728,1450000
3,2,2,705,880000
3,2,2,335,1256000
1,1,1,0,330000
2,1,2,0,670000
2,1,1,1166,602000
4,2,2,650,1337000
2,1,0,102,970000
3,1,1,352,1232000
4,2,2,338,950000
2,1,1,106,460000
4,2,2,697,1138000
4,2,2,568,1410000
3,1,1,545,1245000
2,1,1,703,1114000
3,1,1,211,740000
4,2,2,564,1120000
3,1,2,640,945000
1,1,1,821,280000
2,1,1,0,485000
3,2,2,627,1315000
3,2,1,2431,1770000
3,1,1,365,630000
3,2,2,0,1725000
3,2,2,133,1325000
2,1,1,6830,625000
2,2,1,1472,665000
3,2,0,145,1400000
3,1,2,485,850000
5,2,2,558,1400000
3,1,0,357,930000
4,1,2,540,830000
3,1,2,470,881000
3,1,1,234,660000
3,1,2,349,945000
3,2,2,515,1210000
3,1,1,345,970000
2,1,1,163,465000
3,1,2,590,725000
3,1,1,545,990000
3,1,1,448,972500
3,1,1,263,955000
3,1,0,204,1900000
4,2,2,665,1100000
5,2,2,601,1266000
3,2,1,461,1040000
2,1,2,649,888000
2,1,1,0,521000
3,1,1,325,857700
3,2,2,160,642500
3,1,1,294,1676000
4,1,0,244,1400000
3,1,1,163,1301000
2,1,1,407,575000
3,1,2,327,766000
4,1,2,669,910000
4,1,1,833,1200000
2,1,1,247,675000
3,1,1,372,622000
3,2,2,255,425000
4,2,2,604,2300000
3,2,0,398,1710000
4,2,2,381,2221000
3,1,2,531,515000
3,1,2,648,540000
3,2,6,663,1360000
3,1,0,198,1180000
3,2,2,334,790000
2,2,2,0,805000
2,1,1,1646,530000
4,3,2,624,915000
3,2,4,492,644000
5,5,3,700,905000
2,2,1,0,800000
2,2,1,187,2210000
3,1,1,136,1400000
3,1,1,0,805000
3,2,1,0,2400000
0,1,1,0,535000
1,1,1,63,422000
2,2,1,0,590000
2,1,1,3093,586500
1,1,1,0,451000
5,3,6,699,1780000
2,2,1,213,790000
3,2,2,690,455000
3,2,2,600,410000
3,2,3,540,775000
3,1,0,637,690500
3,2,2,535,520000
2,1,2,193,740000
3,2,2,666,680000
3,2,2,808,790500
3,2,2,665,695000
5,2,2,705,805000
3,2,2,809,1350000
4,3,2,332,1010000
3,1,2,525,580000
4,1,4,632,653000
3,2,2,545,740000
2,1,1,0,493000
3,1,1,435,1240000
2,1,0,245,1010000
4,1,2,495,1626000
1,1,1,0,550000
3,2,2,0,2000000
2,1,1,2076,751000
2,1,1,713,682000
2,1,1,108,355000
4,2,2,600,1270000
4,2,2,0,975000
3,2,2,277,820000
3,2,1,302,750000
2,1,0,1670,1280000
3,1,0,2978,1200000
3,2,1,253,655000
3,2,1,805,531000
3,2,4,1022,490000
3,1,0,700,472000
3,2,1,268,467000
2,1,2,471,302500
5,2,2,1014,750000
3,1,2,530,390000
3,2,1,342,1155000
2,1,1,1157,480000
3,2,3,380,1100000
2,1,1,0,792000
3,1,2,532,540000
4,2,3,800,1171000
3,2,1,658,1408000
3,1,0,333,1494000
5,2,2,646,2760000
3,2,3,448,1285000
4,2,1,448,1900000
3,1,0,169,950000
5,3,2,617,1670000
2,1,0,150,950000
3,1,0,230,1225000
2,1,1,601,480000
2,1,1,2379,750000
3,1,2,242,730000
4,2,1,604,820000
3,1,2,827,1650000
4,3,4,597,2750000
3,1,1,600,853000
3,2,1,284,670000
3,2,2,200,765000
3,2,2,530,820000
3,1,4,559,870000
2,1,1,0,595000
4,4,2,847,3200000
2,1,0,212,1550000
4,2,1,360,1750000
4,1,3,165,1400000
3,1,1,504,1230000
4,2,2,697,2170000
4,3,3,726,1680000
3,1,2,964,1650000
3,2,2,280,860000
2,1,3,780,1085000
3,1,1,585,750000
3,2,2,752,2380000
1,1,1,678,2100000
4,4,2,613,3050000
3,2,2,292,1557000
3,2,2,0,1420000
4,2,2,1011,2444000
4,1,1,1138,2050000
4,2,2,639,1926000
3,1,2,703,1490000
2,1,1,418,520000
4,1,10,993,925000
3,2,0,586,616000
4,4,2,673,2700000
3,1,2,278,1116000
3,1,2,670,1573000
3,1,1,636,1316000
3,1,2,650,1617000
3,2,2,163,950000
3,1,3,581,1525000
4,2,2,566,1330000
3,2,1,200,850000
3,1,2,623,1228000
4,2,2,563,608500
2,1,1,0,879000
3,1,3,632,1112000
2,1,1,597,1425000
3,1,1,671,1001000
4,2,1,797,1280000
3,1,1,734,1300000
2,2,2,311,725000
2,1,1,598,710500
2,1,1,106,855000
3,2,2,369,2020000
3,2,2,257,1410000
4,3,2,608,2100000
2,1,2,708,1410000
4,2,2,326,1620000
2,1,1,171,310000
3,1,2,635,374000
2,1,0,0,510000
3,1,4,479,1925000
2,1,0,138,890000
4,1,1,318,1500000
3,1,0,230,950000
1,1,1,406,312000
3,2,4,413,1010000
3,1,1,138,763000
3,1,1,711,1100000
3,1,3,559,687000
3,1,1,539,680000
4,2,2,300,755000
3,2,2,1212,1100000
3,2,1,207,918000
5,2,2,577,1523500
3,1,1,612,968000
4,2,2,724,1580000
2,2,1,112,795000
3,1,3,715,1775000
5,3,2,844,2361000
4,2,4,336,1900000
3,1,1,311,1840000
2,1,1,431,920000
3,2,2,557,1550000
3,2,2,509,500000
3,1,2,787,561000
